subject1_marks,subject1_outof,subject2_marks,subject2_outof,subject3_marks,subject3_outof,subject4_marks,subject4_outof,subject5_marks,subject5_outof,average_marks_percent,previous_year_percentage,attendance,study_hours,sleep_hours,focus_time,behaviour_score,final_score,risk_level
77,100,57,100,40,60,16,50,48,50,65.73333333333332,69.62272109289744,68.21399659418083,2.515805047124846,8.654474364972218,1.6090756827106132,54.070206957772676,64.15839358539309,Medium
59,100,47,100,61,100,24,60,72,80,59.4,62.61503942726322,89.52652281888349,2.530852468879317,7.2176388274806405,2.153269685115176,65.79387382183327,61.3535888800749,Medium
35,50,37,50,53,70,48,80,57,60,74.94285714285715,65.39352555282423,100.0,3.7849392653595157,5.69994636697762,2.9081045950212885,83.93043860380804,78.29917703846074,Low
45,60,42,70,21,60,58,60,46,70,66.47619047619048,77.47219052449088,61.71508598040363,2.738839071708529,6.071589897036649,3.4912994120736913,78.47289343586256,70.24863277855114,Low
27,70,27,50,48,70,35,70,76,80,61.228571428571435,59.65581211716234,92.90025457413091,2.9948844748273484,7.945355680235399,3.1643210701809537,80.88208090749612,61.27259088821209,Medium
20,60,70,70,50,60,47,100,30,100,58.73333333333333,51.30607662070803,95.13900518626083,3.204251035049129,5.994338946375157,2.463713319087174,73.19354405998911,59.72983489301752,Medium
47,60,55,60,34,100,67,100,49,80,66.45,75.60931918440114,64.84585700277962,2.7859500964700725,6.030304600718783,2.026148987550861,64.6055765404873,67.26101111061476,Low
18,60,19,50,66,70,51,60,54,100,60.25714285714285,71.55754327556676,54.657425820636234,3.523742092583589,7.529099265738586,2.229591809921201,72.99908160711152,60.16884520390974,Medium
91,100,47,50,21,50,44,100,46,100,63.4,64.71249922753391,77.66833326301457,5.35574164219325,4.811365958310143,1.7520720277564792,83.84497002579874,67.41851338961546,Low
61,70,46,50,73,100,32,60,79,100,76.8952380952381,72.82493438715366,92.55387398268053,1.796130958677878,5.3032867881615715,1.2716139284540189,46.932836269587014,79.632969512185,Low
38,50,50,70,59,60,61,80,97,100,83.80238095238096,70.56325188676946,86.403625133661,2.944831734835823,5.815599140122645,3.5051783144008626,80.14046300573295,82.8183256478043,Minimal
23,50,25,80,31,100,35,80,20,60,37.06666666666666,43.49559479867111,63.58935492498777,2.3021976564065434,5.981793326234778,0.5,41.38091205656421,36.7062671717812,High
36,50,65,70,28,60,67,100,50,60,72.37142857142858,64.21333788788118,97.64794388782747,1.409662353657071,8.480713766248728,2.948130425151472,59.34272217686818,72.9476565126849,Low
42,60,29,50,33,100,36,50,28,50,57.8,49.23378607340611,50.269926576451795,1.753750971557093,8.224078015174197,1.6777332572201566,45.34183494541767,55.18957553053723,Medium
58,80,41,80,54,60,61,70,58,70,76.75,86.66881781686294,94.48989499129445,2.1163526971728,6.524166667164613,2.3293800857929936,63.90631732878739,73.41486848817456,Low
38,50,26,60,33,80,33,50,54,70,60.74523809523809,58.21321918051724,82.14403730262886,0.5,6.505384786772905,2.6111223268605155,49.32562699886804,58.178891692777576,Medium
85,100,59,80,29,70,49,80,82,100,68.68571428571428,67.56256398285484,76.63866790699993,2.663313952081737,6.322369701910248,1.7231165825759878,61.52817213727724,70.4065793887046,Low
58,80,68,80,72,80,59,70,40,50,82.35714285714286,91.9160654501681,79.4420410264813,3.5400656054221757,6.351463104470259,2.389473655173993,77.23959670860982,87.83299928051545,Minimal
26,50,31,60,73,80,69,80,33,70,65.66190476190476,63.66558563469915,91.49021333171991,2.430078453334503,6.2825068465863545,3.521491690600792,78.66472277252493,66.43744154038971,Low
72,80,34,70,59,70,33,50,54,70,73.2,66.58796296055364,87.87060788829668,3.0909875171765258,5.054003494760558,2.3704775445310204,70.40171140590513,70.78648799690373,Low
71,80,32,80,28,70,36,80,27,70,50.464285714285715,40.0,85.75115280593668,2.7952560507549706,8.040691442907832,2.481171358416115,67.33938937230452,51.23923028606097,Medium
75,80,33,80,42,60,56,70,37,50,71.8,74.14431800390216,75.99591042831275,2.198152085556827,4.68908824541912,1.9357872349128407,53.938984247527955,69.2523252081402,Low
41,100,47,50,78,80,67,70,61,70,83.07142857142858,94.31275696719655,85.6987678925887,0.5,7.610896224403238,1.496102522182786,38.53090201108673,75.77573111473278,Low
28,50,68,70,18,60,96,100,41,50,72.22857142857143,65.18353827836903,77.69785059425534,0.8608952801364125,4.956725762061829,2.785816988297293,49.23690774376259,69.21148673678208,Low
28,70,50,60,32,80,77,100,47,60,63.733333333333334,66.67345332697192,82.20828973720836,4.424458705521786,6.4849453469526015,1.904649787227666,81.51191390121537,67.06818724432111,Low
50,70,27,50,44,60,38,60,78,80,71.91904761904762,78.71845722020234,78.22539672771619,3.6746580442780714,7.6706061257504805,1.5663423787683173,70.2325439032355,72.28350499875212,Low
32,60,78,80,39,70,50,50,51,60,78.30952380952381,86.33338927622586,76.88896168882049,4.230959303937968,7.816774866527253,2.4243682151541277,84.24217135980301,75.03380082892085,Low
44,80,39,70,50,50,49,60,51,70,73.04761904761905,75.71126118483318,88.28841067218364,3.1712260946419564,8.764072041013623,2.3677098544598527,70.21820055823646,75.7718630651063,Low
60,80,33,50,71,100,21,50,29,70,59.08571428571429,49.931114938442754,96.99351538497807,3.086565664622,9.546205534995012,2.6318168229093652,72.88317641381146,59.69819260454301,Medium
81,100,35,80,15,50,16,50,34,80,45.85,54.43661884017371,85.41786178969936,5.123029403083996,4.7822007574393925,2.370229909222646,88.47437930203637,54.73805556978232,Medium
80,100,40,50,51,100,30,70,39,50,66.37142857142858,80.32734304846986,85.33421052479542,2.7096964095154035,6.107483649014884,2.606023311366892,71.69061826130249,71.2576391739469,Low
58,70,47,80,95,100,62,80,34,70,72.53571428571429,70.94907885964629,87.78977265284504,2.4560885688635494,8.890283577162986,0.9682591216311554,49.02245417023155,73.78692909021842,Low
30,60,65,80,83,100,96,100,57,60,81.05,81.12732894707223,66.02301209199535,1.7161923646614197,7.496015394333343,2.0804972369681463,54.5691972254952,81.80826088841688,Minimal
25,80,38,100,69,80,39,60,26,60,52.766666666666666,57.002597776979314,76.63660744307383,1.3432173958678326,7.453278250772627,2.4201354506097346,55.29718920908306,46.27771764450652,High
19,60,44,100,55,80,93,100,48,50,66.68333333333332,63.180075567497546,78.39944541920947,3.298987729852145,7.519392246518646,1.7921319071197088,68.75114091163948,65.35896071904808,Low
75,100,71,80,36,60,29,70,34,100,59.83571428571429,62.35268845373137,81.70672539991034,4.5654575817766805,7.789632120902619,1.3683074747300727,77.50832310505857,65.37484576840053,Low
60,100,17,50,22,50,21,50,37,70,46.57142857142857,50.76590676945313,82.16315352681814,2.5224098701329334,7.28390117426147,1.565992073828213,59.10033479229328,44.109201957818186,High
45,60,25,50,60,70,51,100,40,100,60.34285714285714,56.44194203831005,52.88129391312829,3.663050780477659,4.02839357450436,1.190464748978123,58.823284685870654,67.06817765546751,Low
31,70,36,100,28,50,25,50,94,100,56.05714285714286,46.3596192280314,87.11664860339626,2.5337915194573766,7.908112782356522,2.7688747657856667,71.73832771277006,51.636256942277214,Medium
33,60,57,70,69,80,26,70,24,70,58.82142857142858,47.3108074827686,100.0,1.800515385255946,7.147602556519117,1.2250461298083763,50.25561515064322,49.947059054520885,High
48,60,58,60,35,60,58,80,39,50,77.1,68.35580566247177,75.80443668527933,3.0612618080920178,7.766222977803296,1.6673470320970765,64.86653207041888,77.78584006971471,Low
27,50,38,70,30,60,59,70,39,60,61.51428571428571,69.11178558446888,77.21103665459485,3.830335233413072,7.163594849829442,2.2929843900999987,78.95429990059019,66.35177082617234,Low
73,80,41,70,43,50,53,70,80,80,82.30714285714285,80.61970029988238,74.7915997481168,3.6643528912298784,7.462340799233725,2.473440952916013,78.85709841627059,85.57124529163808,Minimal
28,60,29,60,75,80,68,80,32,70,63.892857142857146,69.47521618818615,59.559891159383795,1.9938976563742787,7.460437266230125,0.5,40.894965679681164,60.308239537430325,Medium
46,50,38,80,83,100,36,80,60,60,73.5,79.18095653795267,70.14469015954016,4.065559741958344,6.681587486544147,2.015171150532686,77.82177794086432,74.61865247664781,Low
30,60,61,100,36,50,63,80,66,100,65.55,48.57399959984011,100.0,0.8268163611006543,6.425438317024735,0.5,33.26816361100654,59.82048857598799,Medium
53,70,29,80,51,70,35,60,45,60,63.63095238095239,67.39988397742627,65.15203104542991,3.092859932200866,6.305150954828787,1.703728442773418,64.48108685428583,64.90390493547467,Medium
28,60,59,60,25,50,31,60,42,70,61.333333333333336,69.0096256175677,74.86385681534958,3.6267562099399098,6.421680518405149,1.1335768763261453,65.08971654419551,64.14202331471971,Medium
100,100,49,60,29,60,31,60,44,50,73.93333333333334,74.02136372053553,90.40873391597572,1.0358377628270503,9.775710664539513,1.5278283102396084,40.67753412226416,70.25506420924856,Low
28,70,63,100,61,100,54,70,92,100,66.62857142857143,76.13650157494476,61.00495112094609,4.13103255294917,5.821824388485063,3.9309889083713943,93.72070972530025,74.83970753074604,Low
49,60,58,100,16,50,21,50,37,100,50.13333333333333,40.56893261445864,81.2214359384318,2.80876309608567,5.994291357592223,2.988873608974293,73.09851064444281,47.60654736509501,High
59,60,67,80,28,70,84,100,67,70,80.35952380952381,82.52233060612762,93.56807852796668,2.711956420799212,4.1362345255714725,1.6905782217043093,58.38215427783187,80.55505733598193,Minimal
29,80,52,100,76,100,41,50,45,80,60.5,59.03252004606586,87.30189978413695,3.4406397585304656,6.965381492775948,3.2076191941590837,85.21277950530917,53.92427074891532,Medium
42,50,34,60,24,70,32,100,57,70,57.67619047619047,59.13163094787817,91.83138059977665,4.789399685136216,6.669410416303355,2.2135806265020483,89.21294117636032,66.0111314864225,Low
25,70,23,50,89,100,46,80,24,70,52.5,57.98787079559248,77.48170365664346,2.221557638649402,6.369875472440269,3.045114006509504,70.4148868172534,56.48018480634683,Medium
41,80,39,100,74,100,77,80,39,70,63.24285714285715,68.82783958465136,77.3357103085779,4.213605546578018,6.0930970776997,1.992755834094192,79.79718483757989,60.90132101512438,Medium
26,50,83,100,50,50,49,80,39,60,72.25,80.53030342571267,86.0837161499377,4.336634877578664,4.0,1.7564335830814164,74.53905622159458,77.22834223418286,Low
49,100,51,70,20,60,22,70,35,70,47.323809523809516,40.0,72.16517617785861,4.611251326732913,7.393333479912232,1.538408586726267,78.71311675237766,53.39177266384554,Medium
96,100,67,70,70,70,70,100,25,70,79.4857142857143,93.49917150045282,80.52877561895525,4.368942960542969,7.322309687984521,2.468417226285494,86.42647943018017,76.56713971873043,Low
39,100,52,60,39,80,24,60,43,70,55.169047619047625,52.6551262222855,64.39459725293703,4.720661361835524,6.234751181416834,2.4234399471549355,87.8804728151983,62.257118141617454,Medium
43,80,29,60,39,50,18,50,32,80,51.216666666666676,51.14935831812117,88.46770451907165,1.9436501292368682,6.277454850058551,2.4004477375181184,62.28774911945703,47.2225075889654,High
67,80,46,50,50,70,33,80,35,60,69.35238095238095,74.7584953378642,81.9059107905158,2.1932625567020443,6.818986299362374,1.125694148596577,51.38015813203779,66.48721257857348,Low
51,60,18,50,100,100,46,60,37,60,71.86666666666667,73.79036089504909,75.51710763616438,4.619331006766591,6.143441040562433,3.3725600743044835,97.47062157432718,74.89933950797365,Low
36,100,44,80,58,100,28,50,30,60,51.0,55.70768871571834,82.97174319454713,3.608669979045317,7.9918834389115245,0.9880408848903459,64.26428295881135,50.687973195922616,Medium
30,50,56,80,19,50,87,100,65,100,64.0,63.47506089152118,73.72355759207142,2.0323537871318758,8.972459647734505,1.704709584061789,50.74298947114379,65.0847234128733,Low
58,70,37,80,29,60,48,70,19,50,56.80238095238095,54.275945691427964,97.49671731978924,1.8961105865113193,5.085547378538343,0.8253898504303623,43.96467610139574,55.160079189621094,Medium
45,60,43,60,42,100,37,50,83,100,69.13333333333334,67.14401815824989,98.81349811754797,3.7747176947514545,7.774361144473657,2.711885561428396,84.74738237355331,71.75810640740275,Low
17,50,66,80,15,50,64,100,29,60,51.766666666666666,48.618268674398884,95.4546728265505,4.9449289000907335,6.572602425678653,0.6840234587400047,75.83499087096243,54.81160065903811,Medium
15,50,78,100,33,50,74,80,38,80,62.8,75.92657771938372,81.25416843290985,3.7178065804017533,5.926913770823905,2.6143501308132295,78.44698395544081,64.09818357215042,Medium
48,50,35,60,63,80,44,50,55,80,77.96666666666667,79.07580176485085,78.77266559287418,5.0261278482088665,6.016192867403046,2.734525932390459,95.48380436528068,83.25851112748148,Minimal
22,50,38,50,33,50,28,60,37,70,57.1047619047619,54.11470942548636,82.23486452933653,5.476830188208245,6.560252069339722,1.785076383258752,90.84255216760363,64.82080094528033,Medium
74,80,44,80,66,70,56,70,21,60,71.35714285714286,74.21654022416816,69.66454277136918,2.5722874553699056,5.322296019671582,1.8441683029734115,58.13101186057009,69.40454203363242,Low
41,60,49,60,62,100,26,60,47,50,69.86666666666667,73.74931534824846,64.03231815384774,2.2843201128242314,7.033015226878287,1.521081489440531,54.457247838032394,68.04552480940126,Low
70,100,22,50,71,80,41,80,71,80,68.55,67.51511817209588,67.42332597037111,5.345269775896604,8.422103544849033,1.4768610475790158,80.9636408317933,69.06520913291133,Low
38,60,44,100,52,70,28,80,35,70,53.323809523809516,60.86394685889515,82.13587255523964,5.078110059816422,5.143524651331603,2.3389166308265503,89.38385416195368,55.99393471849485,Medium
34,60,64,70,39,60,89,100,98,100,80.01904761904761,89.7475956773804,100.0,3.0189531612688474,6.403415029028655,1.0193425850546216,60.38295746323469,80.33295243039035,Minimal
48,50,52,60,22,50,22,50,25,60,62.466666666666676,72.24926979001889,64.70435736973423,1.789915288594197,8.867217428209226,2.361240341002058,53.98199203293597,62.02426925641678,Medium
51,60,46,100,41,50,19,50,61,80,65.45,64.30759644576361,73.181349959443,3.2024886116103404,6.188675671941418,0.9858027411078583,59.20104852312628,69.13699178801984,Low
32,70,28,50,31,50,43,50,60,100,61.94285714285714,69.84356693167003,69.29781544726744,2.032125120257646,6.597659805352144,3.317195583231073,70.42298857961393,63.09609848328963,Medium
24,70,70,70,45,50,27,80,33,60,62.607142857142854,68.90828199125421,70.77017594535923,5.192662470864381,9.110633276088308,1.5835714628131592,80.83935693131131,62.67872033101983,Medium
64,80,16,50,47,100,17,50,59,100,50.4,57.17371642645743,73.62826563145823,3.3465115842624824,7.23117275176595,0.5,55.82794240577065,54.12226328204112,Medium
73,80,51,70,88,100,36,80,23,50,68.62142857142857,61.449745566401404,81.50081737112582,2.798982654255108,7.384235076536094,1.7057541427083251,63.19744970674691,69.28635812004427,Low
48,60,33,80,37,60,73,100,29,50,62.78333333333334,62.53739999100622,85.65742492625577,0.5,8.464989437495364,4.0,59.565742492625574,66.16352827611057,Low
74,80,31,80,52,60,30,60,20,50,61.583333333333336,59.28876794219109,79.50007971942398,3.0190903900795574,7.198545661685889,2.4883518558475943,73.02443043121391,62.39176418687112,Medium
81,100,58,70,82,100,51,60,35,70,76.17142857142858,79.65553933834153,73.64785371596803,4.663531298496988,8.279273408859645,2.215214022217233,82.152238578739,80.7502538893214,Minimal
33,60,39,50,48,70,58,70,37,60,69.21904761904763,57.94972520964182,95.18017080886037,2.1933820365918146,8.494578578728575,0.5,42.45183744680418,64.25983147777121,Medium
78,80,24,50,87,100,48,60,72,100,76.9,88.6531735895268,51.87105323180748,4.039033870000544,8.175556089024798,2.260547620168661,74.1829202248728,79.56809930967603,Low
15,50,51,100,24,80,30,70,59,80,45.52142857142857,44.343065131768235,82.87360386536523,1.354989546205193,8.754412228894616,1.9901787731982592,47.73904358057105,46.477137391190944,High
15,50,49,100,65,100,87,100,19,60,52.53333333333334,56.18984672037001,55.83596514757649,3.1997768936588646,5.491519566245374,1.2247441218376736,56.82880666972303,50.28331053665198,Medium
74,80,47,50,45,70,30,80,50,50,77.65714285714286,68.99518573003958,73.2545127626876,3.043993234069722,6.583435717284263,0.9865265805864085,57.63064942283007,72.09060275925954,Low
42,60,47,50,20,50,55,60,17,50,65.93333333333332,65.63446673304,76.36380488993788,1.3658425635043612,5.660288947614804,1.8686624803624414,46.98143092766181,63.83705947970484,Medium
65,80,76,100,36,60,18,60,55,60,67.78333333333333,61.79328889005752,84.81006365003716,1.2268035719956467,7.181764711830592,2.1928644769402816,52.677686854362996,72.68170175066732,Low
46,80,80,80,22,50,34,70,48,50,69.21428571428571,63.02872647007647,88.37901124286631,2.402290434452884,7.438930552566086,3.1693056861049893,74.55386232986537,68.73064676093061,Low
45,100,47,50,36,60,96,100,27,80,65.75,73.46200998518378,92.3320744362554,3.2538449343500537,7.461148213626127,2.69203051610469,78.69196194817299,68.35996947110013,Low
41,50,51,100,50,100,31,50,82,100,65.4,66.58536632239343,66.36608860794115,1.8470759811915725,6.152611286695241,3.0680229322189287,65.78759799489913,64.13980734892556,Medium
42,70,23,70,16,50,66,70,56,60,62.49523809523809,62.19524436161573,80.89128428228173,1.9060879480966249,8.089067353787996,1.0750981062791742,43.900988971986166,57.27951912333568,Medium
24,50,59,100,23,70,29,80,32,50,48.02142857142857,51.77885347261593,94.8415824962337,1.9520669732109284,6.871503447802606,1.1238448543330892,50.24327652506355,49.78345692194219,High
